id,artist_id,latitude,longitude,location,name,release,title,duration,tempo,year,hotttnesss,similar_artists_count,artist_terms_count,end_of_fade_in,start_of_fade_out,loudness,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,danceability,artist_familiarity,artist_hotttnesss,song_hotttnesss
8386,ARVJVFF1187B9B40D6,40.7174,-74.04323,Jersey City. NJ,Al DiMeola,Electric Rendezvous,God Bird Change,231.00036,141.508,1982,0.471578248,100,48,0,227.706,-10.841,2,0.37,0,0.473,4,0,0,0.643016666,0.461517204,0.471578248
8387,AR5T4YC1187FB5915E,0,0,,Darwin's Waiting Room,Orphan,Spent,204.79955,104.972,2001,0.559472776,100,28,0.276,204.8,-6.407,4,0.535,1,0.484,4,0.976,0,0.508421718,0.33581192,0.559472776
8388,ARC8CQZ1187B98DECA,0,0,Galveston. TX,Jack Johnson,Flake,It's All Understood,215.87546,131.4,2000,0,100,23,3.907,210.535,-15.901,10,0.782,1,0.538,4,0,0,0.832011769,0.643072293,0
8389,ARGAWJY11F50C50904,0,0,,Jane Winther,Songs - The Sun is here for you,The Sun is here for you,278.83057,90.556,0,0,100,1,0.148,262.983,-15.782,7,0.037,1,0.506,1,0.371,0,0.31739138,0.345284773,0
8390,AROJVWY1187B9A826C,0,0,,Mademoiselle Sane,La petite boite en fer,Cabaret,173.13914,121.797,2007,0,100,11,0.395,167.311,-6.455,5,0.329,0,0.295,5,0.315,0,0.391836735,0.352620791,0
8391,ARMHR011187B9A62B5,0,0,Spanish Harlem. New York City. NY,El Barrio,Mal de amores,Al maestro,306.31138,107.021,0,0.460484845,100,50,0.334,296.304,-9.341,5,0.393,1,0.396,3,0.721,0,0.565400337,0.349923661,0.460484845
8392,AR4B1LP1187FB55C83,0,0,,Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,Bel Canto Spectacular,Venti scudi,497.89342,60.856,0,0,100,25,0.075,491.52,-15.469,1,0.703,1,0.652,4,0.557,0,0.429603017,0.370441155,0
8393,AR71A931187B99CDD9,0,0,,Harry Gregson-Williams,Shrek 2,The Ball,69.642,93.104,2004,0,100,13,0.484,62.851,-8.967,10,0.258,1,0.338,4,0.261,0,0.622874939,0.461245798,0
8394,ARIMZQZ1187B9AD541,0,0,Orange. CA,Thrice,The Artist In The Ambulance,All That's Left,201.58649,182.977,2003,0.896789016,100,19,0.142,197.097,-2.87,7,0.663,0,0.639,4,0.472,0,0.873238653,0.519965479,0.896789016
8395,ARFTMGO1187B9A777A,43.64856,-79.38533,Toronto. Ontario. Canada,Percy Faith,A Jerome Kern Songbook,The Song Is You,143.67302,107.405,0,0,100,46,0,141.125,-13.921,10,0.204,1,0.378,3,0.653,0,0.566796475,0.388112774,0
8396,AR2F0FX1187B9A9ECE,0,0,,TAKARU,There Can Be Only None,Idnnitkhtr,128.33914,121.549,2004,0.523003703,100,29,0,128.339,-6.1,11,0.282,0,0.442,4,0,0,0.481599949,0.35018169,0.523003703
8397,ARJ9DSA1187B990E00,0,0,,John Mayall & The Bluesbreakers,Looking Back,Looking Back,157.20444,131.198,1997,0.655250822,100,48,2.682,147.557,-13.454,0,0.641,1,0.607,1,0.173,0,0.626803106,0.405234691,0.655250822
8398,ARNSTES1187FB4FC9B,0,0,London. England,Shinehead,Unity,Golden Touch (LP Version),242.6771,151.255,1988,0,100,48,0.183,235.276,-23.202,10,0.577,0,0.475,1,0,0,0.5291028,0.411364132,0
8399,ARLH4CH11C8A4173EC,42.2306,14.39059,Lanciano Italy,Creedence Clearwater Revived,Live Warsaw 2000,I Heard It Throught The Grapevine,610.01098,123.261,0,0,100,43,0,607.213,-8.491,9,0.039,0,0.13,5,0.962,0,0.36766771,0.223887578,0
8400,ARAXU5Z1187B98FECD,0,0,,Gorillaz,G-Sides,Rock The House (Radio Edit),183.53587,171.924,2001,0.647653855,100,40,0.403,178.422,-7.173,2,0.355,1,0.305,4,1,0,0.775086058,0.605191153,0.647653855
8401,ARXHWL31187FB476F4,0,0,,unloco,Healing,Bystander (Album Version),362.34404,145.717,2001,0.697480929,100,36,0.206,340.283,-7.015,8,0.006,1,0.229,4,0.986,0,0.588278826,0.403602008,0.697480929
8402,AR039B11187B9B30D0,0,0,NEW YORK. New York,John Williams,Dusty Porch,Old Man Rocking Chair,132.64934,67.458,2004,0.292114972,100,20,0,118.52,-11.145,4,0.039,1,0.396,4,0,0,0.705287678,0.517298018,0.292114972
8403,ARCT5P61187FB3D950,0,0,United States,The Impressions,Times Have Changed,Need To Belong To Someone,236.69506,90.089,1972,0.304169503,100,44,0.345,222.854,-8.671,10,0.666,1,0.485,7,0.649,0,0.633220624,0.410247407,0.304169503
8404,ARBYFR71187B99A2A4,30.2676,-97.74298,Austin. TX,Sam Baker,Sugar Man,I Can't Stand It,144.74404,111.852,2005,0,100,18,2.287,134.606,-14.849,8,0.064,1,0.521,4,1,0,0.688332484,0.341512969,0
8405,ARJ8YLL1187FB3CA93,40.69626,-73.83301,Richmond Hill. NY,Morton Gould,Fall River Legend,Fall River Legend: Conversation: Morton Gould/Agnes de Mille,1610.00444,47.891,0,0,100,27,0.432,1602.467,-32.874,7,0.034,1,0.003,4,0,0,0.395358385,0.309121952,0
8406,ARA2GMZ1187B98CB13,0,0,,The Wilburns,More Than Religion,One Little Baby,232.28036,117.492,0,0,100,6,0.357,225.094,-12.256,7,0.702,1,0.782,3,0.525,0,0.335452134,0,0
8407,AR7AE0Q1187B9AE30E,0,0,,Solas,The Hour Before Dawn,Bonnie Mae,232.56771,140.09,0,0.447784051,100,42,0.264,228.333,-10.181,0,0.837,1,0.692,4,0.457,0,0.602360696,0.366348439,0.447784051
8408,AR3L4P91187FB42189,36.16778,-86.77836,Nashville,Dann Huff,Solos,Light,160.73098,120.366,0,0,100,12,0.264,150.843,-13.716,0,0.107,1,0.575,4,1,0,0.590959002,0.356984154,0
8409,AR3QRJ91187B98E4C2,48.85692,2.34121,Paris. France,Jacques Dutronc,Intégrale Les Cactus,Les Femmes Des Autres,189.85751,122.826,1969,0.215080319,100,43,0.119,186.845,-8.669,2,0.155,1,0.323,1,0,0,0.612953154,0.454541929,0.215080319
8410,AR49REC1187B9AFDF4,0,0,,T Lavitz,T Lavitz And The Bad Habitz,Times Square,46.00118,118.183,0,0.237380991,100,28,0.601,46.001,-17.165,6,0.129,0,0.472,1,0,0,0.426594378,0.341259312,0.237380991
8411,AR0OTEX1187FB3600D,0,0,,Los Del Rio,Party Time,Macarena,251.21914,206.376,1993,0,100,29,0.45,251.219,-5.224,11,0.388,1,0.444,4,0.462,0,0.447725075,0.351170212,0
8412,ARB0WNP1187B9AC4AB,0,0,,Samy Deluxe,So Deluxe So Glorious,Ain`t got nothing ( feat. David Banner & Eddy Soulo ),234.05669,111.253,2005,0,100,28,0.235,222.319,-5.914,1,0.099,0,0.39,1,0.798,0,0.70549178,0.393457111,0
8413,AROYTOV1187FB4C7F8,0,0,,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,Conker: Live And Reloaded (Original Soundtrack),Conker The King,131.65669,0,2005,0.299877488,100,11,5.416,123.768,-14.707,1,0.095,1,0.354,1,0.908,0,0.385340538,0.319817386,0.299877488
8414,ARHRKTK1187B99E1D5,42.33168,-83.04792,Detroit. MI,Jackie Wilson,Reet Petite,Why Can't You Be Mine,120.76363,180.054,1958,0,100,48,0.214,114.329,-9.9,8,0.196,1,0.226,4,0.437,0,0.693327979,0.419408141,0
8415,ARZVTZN1187FB579D4,32.20049,-94.35887,Galloway. Panola County. TX,Jim Reeves,The International Jim Reeves/ Good 'N' Country,TRUE,151.58812,91.632,2000,0,100,30,0.182,144.353,-14.547,6,0.385,0,0.462,4,0,0,0.624252499,0.462190105,0
8416,ARJG34V1187FB3AC14,0,0,Sacramento. CA,The Abominable Iron Sloth,The Abominable Iron Sloth,Sailing To The Edge Of The Earth,130.45506,66.275,2006,0.576399981,100,31,0,127.135,-12.748,9,0.327,1,0.707,4,0.795,0,0.516640993,0.349100114,0.576399981
8417,ARBGVEC1272BA8350B,0,0,,Josh Mullins,I Wouldn't Buy This Either,Butts n Stuff,193.72363,89.093,0,0,100,8,0,181.888,-16.886,3,0.183,0,0.175,4,0.918,0,0.386115944,0.270408647,0
8418,AR0LVFQ1187B9A84E0,40.71455,-74.00712,NY - New York City,Jason Miles,Miles To Miles,Street Vibe,294.76526,84.623,0,0,100,22,0,294.765,-6.538,5,0.079,0,0.501,5,1,0,0.458055179,0.371760895,0
8419,ARTAIYM11F50C4E159,0,0,,The Capitol Years,Dance Away The Terror,As The Terror Dances Your Way,242.02404,114.95,0,0,100,12,0,228.351,-5.75,8,0.902,1,0.68,4,0.281,0,0.542551688,0.324545089,0
8420,AR1W3MA1187B99E6D8,31.1689,-100.07715,Texas,Danny Wright,Walking In Faith,Believe,191.7122,149.682,0,0.263254973,100,29,0.369,178.904,-16.021,5,0.827,1,0.72,3,0.46,0,0.490897988,0.365302191,0.263254973
8421,ARDCFNZ1187FB3DDB0,0,0,Madrid. Spain,Enrique Iglesias,Can You Hear Me,Can You Hear Me,234.81424,119.969,2008,0,100,20,0.155,223.881,-4.704,11,0.034,0,0.322,4,0,0,0.82735726,0.75292789,0
8422,ARDGPFY1187B9A371B,0,0,,Long Beach Dub Allstars,Right Back,Like A Dog,213.62893,93.317,1999,0,100,40,0.066,209.229,-6.969,11,0,0,0.069,4,0.609,0,0.575412601,0.417351056,0
8423,ARCEEC91187B9AC4FB,44.97903,-93.26493,Minneapolis. MN,Alexander O'Neal,Alex Loves...,Saturday Love,301.45261,117.949,2008,0.741621754,100,45,7.036,297.39,-8.326,9,0,1,0.339,4,1,0,0.609123875,0.46236784,0.741621754
8424,ARL5BEN1187B98E4D9,0,0,Montego Bay. Jamaica,Jah Cure,Ghetto Life,How Can I,240.48281,160.655,2003,0.564476146,100,10,0,235.712,-6.335,4,0.359,0,0.365,1,0,0,0.707204744,0.519636856,0.564476146
8425,ARRUGT71187B98F222,0,0,,Cyndi Wang,H2H,I'll Be Better,260.98893,131.981,0,0,100,16,5.445,249.516,-5.445,1,0.843,1,0.666,4,0.579,0,0.416965754,0.350688007,0
8426,ARF0W6Z1187B9AC325,0,0,,Cradle Of Filth,Godspeed On The Devil's Thunder,Sweetest Maleficia (Album Version),358.37342,160.102,0,0.609608465,100,21,0,355.254,-4.386,10,0.245,0,0.123,4,0,0,0.784820389,0.572583336,0.609608465
8427,ARWQ3W11187FB3F35E,53.34376,-6.24953,Dublin. Ireland,Eleanor McEvoy,Snapshots,Easy To Lose Hope,353.04444,91.973,0,0.257597401,100,29,0.113,330.641,-8.192,7,0.54,1,0.569,4,1,0,0.552742314,0.344592817,0.257597401
8428,ARXTM8U1187B99F200,0,0,,Pablo Montero,Donde Estas Corazon,Jarabe De Pico,202.34404,101.438,0,0.251874625,100,22,0.345,198.246,-8.622,9,0.218,1,0.375,1,0,0,0.546310424,0.30991934,0.251874625
8429,AR7GOK91187FB455F5,48.85692,2.34121,Paris. France,Jean-Jacques Goldman,Singulier 81 - 89,Etre Le Premier,237.50485,126,0,0,100,41,2.02,227.027,-8.069,2,0.521,1,0.53,4,0,0,0.617421407,0.449253877,0
8430,ARJJVXV11F50C4EF76,0,0,,Population Reduction,Each Birth a New Disaster,Road-Age at the Farmers Market,172.48608,127.151,0,0,100,16,0,169.146,-8.416,8,0.21,0,0.15,4,0.191,0,0.573270673,0.295737493,0
8431,ARL6F541187B9ADC0C,0,0,,Francky Vincent,Réchauffe L'hiver,L'antillais Donne,261.74649,114.786,0,0,100,29,0,254.386,-6.6,6,0.854,1,0.624,4,1,0,0.515729351,0.299088306,0
8432,ARIIXHS11F50C48D0D,33.62646,-80.9474,South Carolina,Agency 1.9.9.4,Undergrounds Series Vol. 1: Dayz Of Our Livez,Dayz Of Our Livez,228.51873,90.216,0,0,100,8,0,228.519,-2.979,9,0.667,0,0.451,4,1,0,0.075518624,0,0
8433,ARGJ0911187FB4613F,40.71455,-74.00712,New York. NY,Maria Muldaur,The L Word: Season 3,It Ain't The Meat It's The Motion,180.87138,137.549,1974,0.636287224,100,48,0.492,175.224,-5.959,11,0.382,1,0.436,1,0.064,0,0.586950622,0.432054079,0.636287224
8434,ARFEV5S1187B99F2EA,56.95468,-98.30897,Canada,Aeoliah,Zen Peace,Inner Chamber,233.45587,134.496,0,0,100,43,0,216.195,-25.163,5,0.674,1,0.606,1,0,0,0.549395619,0.379408535,0
8435,ARBVUUG11F50C48750,0,0,,Fajardo,Danzones de Ayer,La Fluta Magica,118.85669,121.423,0,0,100,12,0.328,118.857,-9.412,2,0.694,1,0.64,1,0,0,0.431750885,0.333793531,0
8436,AR2L2GV11C8A42C818,0,0,,Marcel Azzola,L'Accordeoniste,Hymne A L'Amour,285.41342,182.261,0,0,100,12,0.38,267.041,-16.301,2,0.344,0,0.482,4,0.295,0,0.319704942,0.216606465,0
8437,AR90Z4C1187B98A260,0,0,,Meiway,M20,Aho,288.62649,92.979,0,0,100,20,0,277.42,-5.297,7,0.483,1,0.543,4,0.84,0,0.404173371,0.296346828,0
8438,AR3752L1187FB4B67E,0,0,,The Real Kids,No Place Fast,Problems,135.00036,156.645,0,0,100,28,0.078,130.699,-4.94,0,0.102,1,0.487,4,0,0,0.484893131,0.344871922,0
8439,AR137UW1187B98CCBA,0,0,,Charlie Byrd Trio,I've Got the World On a String,I've Got The World On A String,231.94077,108.998,0,0,100,12,0.525,214.668,-18.981,2,0.621,0,0.691,4,0,0,0.50693811,0.209857891,0
8440,ARPATQ21187B9ACAFC,53.4796,-2.24881,Manchester. England,Happy Mondays,Bummed,Performance (Remastered),243.25179,109.205,1988,0,100,28,0,234.098,-9.944,0,0.032,1,0.217,4,0.96,0,0.682101282,0.424108277,0
8441,AR6KK741187B98C9E9,0,0,New Orleans. LA,Roy Brown,Long 'Bout Midnight,Rockin' At Midnight,163.83955,157.875,0,0.265861049,100,40,0.189,159.173,-9.107,9,0.086,0,0.327,4,0.488,0,0.463593719,0.367731935,0.265861049
8442,ARROUEA1187FB4AA0F,38.8991,-77.029,Washington,Atom,I Have Returned,Know Thyself,207.28118,137.903,0,0,100,20,3.547,207.281,-9.652,3,0.807,1,0.623,4,0.622,0,0.502711859,0.31843076,0
8443,ARHFEBO11F50C4825A,0,0,,Flor Silvestre,La Voz Que Acaricia,Que Viva El Amor,122.06975,45.683,0,0,100,8,0,117.075,-9.15,4,0.598,0,0.656,4,1,0,0.42054585,0.313569343,0
8444,ARCOAFH1269FCCF4AB,0,0,,The Fool'S Nose,Old News,The Last Song,202.00444,85.762,0,0.327736683,100,1,2.839,189.492,-19.777,4,0.726,0,0.871,4,0,0,0.197460842,0,0.327736683
8445,AR4O3MM1187FB3DF77,18.22328,-66.42889,Puerto Rico,Gisselle,Atada,Tocame,243.61751,136.7,2008,0,100,10,0.363,240.565,-3.628,9,0.568,1,0.456,4,0.301,0,0.496436796,0.299935295,0
8446,AR0PUK71187B9AC3C0,40.71455,-74.00712,New York. NY,Marvin Hamlisch,The Spy Who Loved Me (Soundtrack),Anya,201.45587,76.738,1977,0.548842618,100,34,0.419,191.065,-25.604,4,0.443,0,0.481,4,0.179,0,0.492199331,0.344972456,0.548842618
8447,AREBBGV1187FB523D2,0,0,Houston. TX,Mike Jones,Who Is Mike Jones? Screwed & Chopped,Grandma (Screwed & Chopped Version),364.77342,142.729,0,0,100,19,0,362.405,-7.932,2,0.512,1,0.389,4,0.811,0,0.79360508,0.426317956,0
8448,AR3KXHI1187FB3A8BF,0,0,,Dora The Explorer,Dora The Explorer,Fairytale Land,65.82812,120.206,0,0.460484845,100,34,2.723,61.997,-4.367,0,0.884,1,0.664,1,0,0,0.514414554,0.413757657,0.460484845
8449,ARIW1BH1187FB4C94A,-37.81753,144.96715,Melbourne,Architecture In Helsinki,Heart It Races Remixes,Heart it Races (Yacht's I Should Coco Mix),279.90159,220.181,0,0.589438878,100,15,0,271.842,-5.241,10,0.277,0,0.311,4,1,0,0.807876868,0.505181616,0.589438878
8450,ARLHO5Z1187FB4C861,0,0,New York. NY,Beastie Boys,To The 5 Boroughs,Crawlspace,173.60934,108.013,2004,0,100,37,0,161.64,-6.601,1,0.5,1,0.452,4,1,0,0.853124523,0.591628024,0
8451,AR0NS5Z1187B99AF79,0,0,,Zuma,Juno,Juno,735.60771,161.919,2001,0,100,11,11.633,725.589,-7.662,9,0.703,1,0.405,7,0.418,0,0.528197686,0.334555146,0
8452,ARHCHE61187B9AB217,30.23513,-92.26831,Rayne. LA,Harry Choates,Cajun Honky Tonk,Jolie Blon's Gone,177.78893,89.803,2005,0,100,33,0.462,172.153,-11.87,9,0.105,1,0.569,4,1,0,0.394383986,0.280935294,0
8453,ARAIJG51187B9B97A4,0,0,,Café Quijano,La taberna del Buda,En mis besos,215.2224,98.185,2001,0.460484845,100,24,0.211,202.385,-10.41,2,0.53,0,0.589,4,0.76,0,0.551682526,0.352338668,0.460484845
8454,AR1PQYO1187B98BEC9,0,0,,Hélio Ziskind,Trem Maluco e Outras Cantigas de Roda,Centopéia,110.78485,106.783,0,0,100,4,0.366,101.065,-12.418,7,0.94,1,0.654,1,0,0,0.351269291,0,0
8455,ARWJHW61187B98FA8E,-4.03479,21.75627,Kasai. Zaire,Papa Wemba,Foridoles,Dixième Commandement,379.08853,123.157,0,0,100,41,0.224,364.629,-6.649,4,0.225,0,0.14,4,1,0,0.541968375,0.417885349,0
8456,ARLR9U31187B9A71AD,42.32807,-83.7336,Ann Arbor. MI,Iggy And The Stooges,Telluric Chaos,1969,220.78649,231.089,1969,0,100,10,0,220.786,-8.943,9,0.53,0,0.454,3,1,0,0.732603394,0.497050959,0
8457,ARE13NK1187FB4CF92,51.50632,-0.12714,London. England,Alternative TV,In Control,Its Raining,229.92934,118.657,0,0,100,23,2.188,222.766,-10.905,9,0,1,0,4,1,0,0.539111561,0.349139602,0
8458,ARH6S8I1187B9893FB,38.8991,-77.029,Washington,The Allies,2006 International Barbershop Quartet Contest - First Round - Volume 3,Bewitched_ Bothered & Bewildered,213.13261,72.777,0,0,100,22,0.316,213.133,-26.383,0,0.514,1,0.389,4,0.939,0,0.511184406,0.349161155,0
8459,ARR6LWJ1187FB44C8B,0,0,Athens. GA,R.E.M.,Dead Letter Office: The I.R.S. Years Vintage 1987,Stumble,340.11383,153.833,1982,0.575103501,100,34,0.571,328.377,-13.692,2,0.496,1,0.47,1,0,0,0.730669502,0.623835201,0.575103501
8460,ARJRRJZ11F50C47E95,0,0,New Jersey,Big Rich featuring Devo,Demolition Men Present: Block Tested Hood Approved,Taking Over,254.58893,86.612,0,0,100,15,0,254.589,-8.634,10,0.371,0,0.446,7,0.959,0,0.711783681,0.407364774,0
8461,ARDVZTE1187FB5A0A1,0,0,Sayreville. NJ,Bon Jovi,Lost Highway,Till We Ain't Strangers Anymore,318.09261,141.223,2008,0,100,21,0,313.104,-6.182,6,0.594,1,0.582,4,0.273,0,0.839297678,0.718891456,0
8462,ARDGFTD11F4C83C209,0,0,,Dale Russ / Finn MacGinty,North Amerikay,Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid,261.85098,121.733,0,0,100,5,0.183,251.878,-5.617,2,0.455,1,0.522,1,0,0,0.034543186,0,0
8463,AR6GR981187FB5184A,0,0,BROCKTON. Massachusetts,Sheek Louch,Life On D-Block,Die Slow,64.65261,157.696,2009,0.589015659,100,21,0.189,57.789,-4.592,8,0.085,1,0.126,4,1,0,0.680042256,0.449818173,0.589015659
8464,AR70C8A1187B99B56D,0,0,,Papp'os Blues,Plan Diabolico,El Hombre De La Valija (Rock),418.45506,132.636,0,0,100,21,0.345,389.84,-15.713,9,0.233,1,0.268,4,0,0,0.438220364,0.40368903,0
8465,ARZDYBC1187B9A3142,36.0632,-94.15791,Fayetteville. AR,The Cate Brothers,Radioland,Please No More,287.11138,139.469,0,0,100,25,0.365,274.262,-11.992,9,0.706,1,0.587,3,0.322,0,0.29143326,0.07784201,0
8466,AR2XH7R1187B998D30,-14.24292,-54.38783,Brazil,Renato Borghetti,Gaita Ponto Com,Armando,150.80444,170.732,0,0.229144104,100,25,0.628,147.215,-5.433,7,0.009,1,0.269,4,0,0,0.462975288,0.317542514,0.229144104
8467,AR13CXU1187B9AD30A,51.52328,-0.21346,London. England,The Clash,London Calling (Legacy Edition),Death Or Glory,227.57832,141.004,1979,0,100,12,0,227.578,-13.083,0,0.58,1,0.517,4,0.104,0,0.775797363,0.601186059,0
8468,ARRH63Y1187FB47783,0,0,Atlanta. GA,Kanye West,Late Registration,Skit #2 (Kanye West/Late Registration),31.37261,60.276,2005,0,100,19,0,31.373,-12.352,11,0.343,0,0.485,1,0,0,0.877213746,1.082502557,0
8469,ARBOG0H1187B99F775,47.565,-122.62569,Bremerton. WA,MxPx,On The Cover,Drum Machine Joy,215.24853,171.693,1995,0,100,22,0,205.264,-5.316,5,0.854,1,0.496,4,0.928,0,0.763010513,0.537675628,0
8470,AR6CLFP1187B9ACB94,0,0,Sacramento. CA,Daniel Johnston,Welcome to my World,Walking The Cow (Hi How Are You),214.49098,95.385,0,0,100,11,0,211.383,-14.966,10,0.281,0,0.427,1,0,0,0.713322147,0.473613189,0
8471,ARL43EQ1187FB4D5EC,46.44231,-93.36586,Minnesota,Throw The Fight,In Pursuit of Tomorrow,The Wreckage Intro (Album Version),23.87546,98.388,2008,0,100,35,0,23.875,-16.853,0,0,0,0,7,0,0,0.648925709,0.389350184,0
8472,AR1CB5G1187B9AFB8E,52.47859,-1.9086,Birmingham. England,Electric Light Orchestra,Electric Light Orchestra,Queen Of The Hours (2001 Digital Remaster),205.40036,154.244,0,0,100,11,0.436,197.747,-10.782,5,0.238,0,0.392,4,0.051,0,0.79789001,0.531399329,0
8473,ARHB1961187B9B1732,34.05349,-118.24532,California - LA,Kofi,Music For Lovers,I'm Just A Girl,177.21424,163.921,0,0.246575953,100,19,0,165.709,-7.278,11,0.485,0,0.476,4,0.373,0,0.569329687,0.394881083,0.246575953
8474,ARWDDAE11F4C844B57,0,0,,Donna Ares,Nemam Razloga Za Strah,Prijateljica,194.71628,87.006,0,0,100,7,0.375,188.383,-6.224,1,0.508,0,0.571,4,0.901,0,0.446700437,0.381626706,0
8475,ARTSGR41187B9912C6,0,0,,W.A.S.P.,The Crimson Idol,Phantoms In The Mirror,276.71465,116.815,1992,0.604205276,100,11,1.001,264.185,-6.694,8,0.343,0,0.439,4,0.982,0,0.727497337,0.537267237,0.604205276
8476,ARQZRQ11187B9A5918,35.2225,-80.83754,CHARLOTTE. North Carolina,John P. Kee,The Color Of Music,Encouraged,301.26975,89.607,0,0.261569312,100,24,0.177,293.814,-3.842,8,0.495,0,0.544,4,1,0,0.608701616,0.441371599,0.261569312
8477,AR46CAD1187FB4D84B,34.05349,-118.24532,Los Angeles. Ca,Bad Religion,All Ages,Flat Earth Society (Album Version),141.19138,161.071,1995,0.671871231,100,17,0.585,141.191,-6.393,4,0.318,0,0.4,4,0.719,0,0.858677442,0.618219159,0.671871231
8478,ARO9XCZ1187B99C255,48.43434,-4.62141,St. Renan. France,Nolwenn Leroy,Nolwenn Leroy,Etre Une Femme,201.22077,81.689,2003,0.459724988,100,41,0.247,185.742,-7.633,1,0.031,1,0.512,4,0.793,0,0.695283825,0.402583236,0.459724988
8479,ARNI9J91187B9ACFCD,51.7562,-1.25949,Oxford. England,The Primitives,Pure,Never Tell,172.93016,99.752,0,0.386477291,100,48,0,161.361,-10.592,2,0.675,1,0.377,4,0.859,0,0.59453651,0.387418195,0.386477291
8480,AR82DJK1187B991107,34.05349,-118.24532,Los Angeles. CA,The Pharcyde,Bizarre Ride II,Passin' Me By,303.46404,69.573,1993,0,100,10,0.067,299.892,-6.125,6,0.637,1,0.522,3,0.334,0,0.756063871,0.491468882,0
8481,AR1Y2PT1187FB5B9CE,27.94017,-82.32547,Brandon,John Wesley,Chasing Monsters,Chasing Monsters,270.31465,147.932,0,0.437036204,100,49,0.474,259.111,-8.098,4,0.566,0,0.545,4,0.587,0,0.560557984,0.452789477,0.437036204
8482,ARBE5BJ1187B98BCFD,0,0,,The Chico Hamilton Quintet,Sweet Smell Of Success,Night Beat,140.19873,65.019,0,0,100,11,0.388,132.638,-17.169,2,0.324,0,0.559,1,0,0,0.41008204,0.278865041,0
8483,ARDEDYX124549A41AF,0,0,,AUDIO.3,Delta Music sessions,SPONT.AN,241.44934,92.974,0,0,100,1,2.038,235.497,-10.03,7,0.335,1,0.37,4,0.994,0,0.245730622,0.218076589,0
8484,ARVFDXZ1241B9C8865,0,0,,Pedro Garcia & His Del Prado Orchestra,Cha Cha Cha - Volume 3,Policias Y Ladrones,190.37995,125.802,0,0,100,5,0,190.38,-7.057,5,0.312,1,0.376,4,0,0,0.040619277,0,0
8485,AR1SFKQ1187B98AF13,34.05349,-118.24532,California - LA,Lauren Wood,Lauren Wood,But You Are,207.20281,119.057,0,0,100,28,0.2,203.088,-5.02,11,0.354,1,0.426,4,1,0,0.491910771,0.383470328,0
8486,ARO2U2Q119B86692A8,0,0,PHILADELPHIA. Pennsylvania,Fleet Foxes,Sun Giant,English House,281.18159,196.022,2008,0,100,31,0.072,259.738,-10.67,8,0.408,1,0.376,4,0.574,0,0.786212059,0.547609033,0
8487,AR189B91187B9B8D9C,0,0,,Gustavo Cerati,Ahí Vamos,Médium,333.19138,196.429,2006,0.56101941,100,37,0,316.534,-6.996,5,0.775,1,0.594,4,0.66,0,0.694983409,0.429780286,0.56101941
8488,ARWRMEN11F50C4BD18,0,0,,Elliot Smith,Audiovisual Couture Vol.1 by DJ koweSix,Angeles,175.82975,118.454,0,0,100,36,7.628,167.874,-14.832,7,0.802,1,0.81,4,0.746,0,0,0,0
8489,AR0CDSK1187FB52ED6,0,0,Paw Paw. WV,Asleep At The Wheel,House Of Blue Lights,Hot Rod Lincoln,399.04608,123.401,1988,0.549395783,100,25,0.235,391.262,-12.712,11,0.699,0,0.461,5,0.619,0,0.60425956,0.461023016,0.549395783
8490,AR8I87E1187FB57E2E,34.26624,-118.4164,Pacoima. CA,Andraé Crouch & Solid Gospel,Gospel Around The World,My Tribute (to God Be The Glory),272.79628,107.371,0,0,100,15,0.925,260.04,-8.858,10,0.598,1,0.56,3,0.896,0,0.452400582,0.401462053,0
8491,AR9Q3LP1187FB3D647,0,0,New Orleans. LA,Soilent Green,Confrontation,Pretty Smiles & Shattered Teeth,278.96118,175.781,0,0.437036204,100,47,0,274.75,-5.682,10,0.323,0,0.351,4,0,0,0.460409667,0.442348448,0.437036204
8492,ARKT5SH1187B9AE8BF,34.09834,-118.32674,HOLLYWOOD. California,Murderdolls,Beyond The Valley Of The Murderdolls,Kill Miss America (Album Version),147.51302,195.317,2002,0.640779216,100,46,0.09,143.935,-4.063,9,0.198,1,0.313,1,0,0,0.655995345,0.436329934,0.640779216
8493,ARLCGW21187B9929EE,0,0,,Juan Carmona,Borboreo,Pa'lla pa'ca,233.84771,91.479,0,0,100,12,0.961,228.072,-9.07,7,0.292,1,0.473,7,0.651,0,0.410912881,0.31267856,0
8494,ARUZRFN1187B98AC05,0,0,Cleveland. OH,Bone Thugs-N-Harmony,BTNHRESURRECTION,2 Glocks,266.05669,187.958,2000,0,100,12,0.168,262.705,-5.827,4,0.199,1,0.222,4,0.442,0,0.81592342,0.555138322,0
8495,ARPGYM11187FB4B1E1,35.83073,-85.97874,Tennessee,Owsley,Owsley,Zavelow House (Album Version),221.77914,133.125,1999,0.219528822,100,23,0.083,218.593,-4.23,7,0.334,1,0.463,4,0.417,0,0.508359903,0.380494621,0.219528822
